,1,2,3,4,5,6,7
1,1.0,1.0,1.0,1.0,0.164599794076585,1.0,1.0
2,1.0,1.0,1.0,1.0,0.11421410321694236,1.0,1.0
3,1.0,1.0,1.0,1.0,0.0996686092887051,1.0,1.0
4,1.0,1.0,1.0,1.0,0.08097729982076991,1.0,1.0
5,0.164599794076585,0.11421410321694236,0.0996686092887051,0.08097729982076991,1.0,0.06789940601001666,0.15930965976728376
6,1.0,1.0,1.0,1.0,0.06789940601001666,1.0,1.0
7,1.0,1.0,1.0,1.0,0.15930965976728376,1.0,1.0
