,1,2,3,4,5,6,7
1,1.0,1.0,1.0,1.0,0.07812846127970836,1.0,1.0
2,1.0,1.0,1.0,1.0,0.1066364891144466,1.0,1.0
3,1.0,1.0,1.0,1.0,0.0702916142885301,1.0,1.0
4,1.0,1.0,1.0,1.0,0.0702916142885301,1.0,1.0
5,0.07812846127970836,0.1066364891144466,0.0702916142885301,0.0702916142885301,1.0,0.2127721181041337,0.0702916142885301
6,1.0,1.0,1.0,1.0,0.2127721181041337,1.0,1.0
7,1.0,1.0,1.0,1.0,0.0702916142885301,1.0,1.0
